ra,dec,z,iGrID
356.84912109,-2.35125995,0.018821,3316
356.90774536,-2.31666994,0.0215391,3316
356.82885742,-2.31349993,0.0199047,3316
356.84579468,-2.30066991,0.021919,3316
357.25579834,-2.29068995,0.0207566,3316
350.30444336,7.36642981,0.0090229,248
350.05331421,7.93208981,0.0080625,248
349.90249634,8.06324005,0.0096126,248
350.03729248,8.16573048,0.0126799,248
350.17721558,8.21700001,0.010123,248
350.06048584,8.20625973,0.0113131,248
349.79852295,8.10931969,0.0127664,248
349.81387329,8.35015011,0.0104661,248
350.12490845,8.39573002,0.0112365,248
349.97683716,8.39943027,0.0090093,248
342.37139893,11.30301952,0.025308,1595
342.58129883,11.53124046,0.0265779,1595
342.86706543,11.63195992,0.0239543,1595
342.56698608,11.56622982,0.0252213,1595
342.39859009,11.55636024,0.0252216,1595
342.57357788,11.63677025,0.0225049,1595
342.50891113,11.69867039,0.0231717,1595
342.40625,12.00613022,0.0226889,1595
342.49890137,12.05795956,0.0211256,1595
357.57052612,6.10641003,0.0531009,7949
357.55636597,6.18248987,0.0515669,7949
357.71063232,6.14958,0.0548653,7949
357.47244263,6.40884018,0.0550606,7949
357.46691895,6.44105005,0.052733100000000005,7949
357.40689087,6.41957998,0.0519293,7949
1.02917004,8.10947037,0.0367565,13518
0.97591001,8.30280018,0.0380932,13518
1.04418004,8.36587048,0.0382469,13518
0.99598998,8.36577988,0.0383534,13518
1.03048003,8.37331963,0.0367264,13518
0.90728998,8.63525009,0.0389429,13518
0.83526999,8.61876965,0.0384858,13518
351.14099121,8.616149900000002,0.008884,248
350.36114502,8.21763992,0.0112867,248
349.93417358,8.57639027,0.0094828,248
350.42401123,8.88691998,0.0095234,248
5.21571016,21.536569600000004,0.0186142,850
5.23100996,21.8660202,0.0175692,850
5.47991991,22.00638962,0.018018,850
5.10153008,21.87693977,0.018368400000000003,850
5.00812006,21.99971008,0.0186151,850
5.42659998,22.31088066,0.0181591,850
5.29519987,22.35718918,0.0178586,850
5.46415997,22.39999008,0.016709900000000003,850
5.51344013,22.40809059,0.0168002,850
5.556379799999998,22.48304939,0.0184574,850
5.573810099999998,22.54624939,0.0194845,850
5.34334993,22.43362045,0.0196225,850
5.37096977,22.50585938,0.0182664,850
5.35653019,22.51170921,0.0195463,850
5.36903,22.55640984,0.0175033,850
5.26186991,22.56648064,0.017149400000000002,850
5.38953018,22.59196091,0.0209669,850
12.00621033,27.62385941,0.0154018,939
12.14437008,27.69244957,0.0163166,939
11.82736969,27.82768059,0.0147418,939
12.18855953,28.05520058,0.0158626,939
12.25876999,28.21805,0.0159009,939
12.46121979,28.6491394,0.0154654,939
349.4909668,18.75215912,0.0350884,2111
349.30651855,18.7081604,0.0389409,2111
349.33435059,18.7347393,0.0385211,2111
349.68133545,18.69832993,0.0381014,2111
349.62588501,18.68909073,0.0363349,2111
349.63842773,18.74972916,0.0367384,2111
345.91946411,19.92365074,0.036794199999999985,2627
345.86328125,19.93258095,0.0362377,2627
345.82666016,19.9557991,0.0384507,2627
346.04269409,20.0795002,0.036068300000000005,2627
345.78933716,20.01799965,0.036931300000000014,2627
345.86474609,20.12162971,0.0397244,2627
345.92236328,20.25921059,0.0365989,2627
345.85507202,20.26081085,0.0360124,2627
348.42407227,24.90233994,0.0254388,2569
348.93243408,25.09453964,0.0257835,2569
348.87142944,25.12041092,0.0258903,2569
348.68585205,25.1406002,0.024883900000000004,2569
348.79629517,25.28195953,0.0254547,2569
348.4921875,25.44297028,0.0257787,2569
349.00289917,25.55669022,0.0262296,2569
349.72769165,29.023229600000004,0.0231251,2407
349.39056396,29.01939964,0.0220852,2407
349.36016846,29.05964088,0.0209292,2407
349.44134521,29.02717972,0.0203826,2407
357.73480225,27.08715057,0.025565,1452
357.87484741,27.23624039,0.0268262,1452
358.18411255,27.13236046,0.0261368,1452
357.74407959,27.1473999,0.0261586,1452
357.74990845,27.2190609,0.0265623,1452
357.8270874,27.2935791,0.0251101,1452
358.62387085,28.30891991,0.022284,2282
358.30206299,28.28343964,0.0221694,2282
358.48336792,28.4452095,0.0208549,2282
358.48641968,28.49267006,0.021875,2282
359.61837769,28.03410912,0.029351,5252
359.67593384,28.08630943,0.027575400000000003,5252
0.15808,28.38454056,0.0278894,5252
0.18332,28.4014492,0.0260634,5252
0.19569001,28.4020195,0.0280863,5252
359.93222046,28.29038048,0.0291141,5252
9.33839035,29.14933014,0.016525400000000003,2277
9.64908981,29.44762039,0.0165663,2277
9.59669971,29.47257996,0.017386000000000002,2277
9.62248039,29.51120949,0.016943200000000002,2277
9.66903973,29.58651924,0.0166608,2277
9.87298965,29.76255035,0.01722,2277
4.49589014,29.46972084,0.0217831,2742
3.81379008,29.36282921,0.0223852,2742
4.2041502,29.61945915,0.0218859,2742
3.93183994,29.66679001,0.0212683,2742
4.26100016,29.94239044,0.022005200000000003,2742
4.90747976,29.93387032,0.0233318,2742
4.55900002,29.95211983,0.0192676,2742
4.64312983,30.03627014,0.0212915,2742
4.61818981,30.04068947,0.0231044,2742
4.70556021,30.06196976,0.0225385,2742
4.58543015,30.03993034,0.021177900000000003,2742
4.57705021,30.07176018,0.0180255,2742
4.59824991,30.06324959,0.0212315,2742
4.59392977,30.07958031,0.022797900000000003,2742
4.32247019,30.20915031,0.0198814,2742
4.13698006,30.34590912,0.0202247,2742
4.10378981,30.37369919,0.0200414,2742
354.67660522,26.77386093,0.0318352,1367
354.6192627,26.81852913,0.0306257,1367
354.33370972,26.87795067,0.0275962,1367
354.5770874,26.88686943,0.0300029,1367
354.62158203,26.97878075,0.0305168,1367
354.61178589,26.98517036,0.0347556,1367
354.62240601,27.03137016,0.0293508,1367
355.69335938,27.05294991,0.0243085,3998
355.6600647,27.09185028,0.0237921,3998
356.3843689,27.36092949,0.0244926,3998
355.17721558,27.17804909,0.032769,1367
355.00341797,27.1337204,0.0301722,1367
355.69396973,27.29727936,0.0236403,3998
355.59634399,27.33185959,0.0235736,3998
354.66165161,27.01133919,0.029734,1367
354.65106201,27.02964973,0.0268848,1367
354.6817627,27.21544075,0.029842,1367
354.70874023,27.21504974,0.0291923,1367
354.82922363,27.24581909,0.031068900000000007,1367
354.95578003,27.37624931,0.0320399,1367
354.59484863,27.15821075,0.0298514,1367
354.71090698,27.26771927,0.0297525,1367
354.49075317,27.26445007,0.032881,1367
354.55691528,27.41431999,0.0303895,1367
355.2260437,27.5096302,0.0322181,1367
354.8059082,27.54859924,0.0299545,1367
355.82138062,27.35899925,0.0248508,3998
355.73599243,27.47073936,0.0244148,3998
355.94140625,27.51161003,0.0238924,3998
356.11138916,27.60250092,0.0243234,3998
356.00476074,27.71554947,0.023637400000000003,3998
358.21038818,28.76534081,0.0227257,2282
358.10186768,28.7726593,0.0214024,2282
349.5640564,29.23060989,0.0212639,2407
349.69363403,29.38075066,0.0231578,2407
352.0043335,32.16275024,0.0161595,963
351.76885986,32.29016113,0.0141811,963
352.4730835,32.08520126,0.015119999999999996,963
353.0105896,32.42243958,0.0158069,963
352.87026978,32.48171997,0.016093700000000002,963
352.09655762,32.36238098,0.0155483,963
352.14624023,32.41572952,0.015992,963
352.13162231,32.42213058,0.0164785,963
352.04486084,32.47286987,0.0140332,963
352.47900391,32.64973831,0.0162611,963
1.83139002,32.60924911,0.0158363,1611
2.00677991,33.07070923,0.0152679,1611
2.67031002,32.98308182,0.014883600000000004,1611
2.69541001,33.35284042,0.014827000000000003,1611
2.38622999,33.30867004,0.015494999999999997,1611
2.19882989,33.43331909,0.0149521,1611
83.63237,-30.89699936,0.0355091,3609
83.59760284,-30.80104065,0.035825,3609
83.62149811,-30.68508911,0.0361952,3609
83.52469635,-30.48134995,0.035846699999999995,3609
83.56169891,-30.45019913,0.0372137,3609
83.39920807,-30.34848976,0.035064599999999994,3609
85.26528931,-26.47834015,0.0399329,5326
85.69542694,-26.32496071,0.0382776,5326
85.53022766,-26.19816971,0.0398408,5326
84.78431702,-26.34527969,0.040693900000000005,5326
84.99031067,-26.46578026,0.0396413,5326
85.14601898,-26.37619972,0.0418835,5326
85.33567047,-26.25926971,0.0380144,5326
85.51878357,-26.12219048,0.0386941,5326
85.57850647,-26.0978508,0.0401115,5326
85.44325256,-25.86585045,0.0387792,5326
87.51097107,-25.77087975,0.0387634,5583
87.49671936,-25.73913002,0.0380633,5583
86.73104095,-25.63555908,0.045604,5583
87.30451202,-25.61182976,0.0425952,5583
87.22075653,-25.63479996,0.037401800000000006,5583
87.07097626,-25.56710052,0.0426409,5583
86.95004272,-25.55508041,0.0368436,5583
87.15984344,-25.47787094,0.0398099,5583
87.17974854,-25.4773407,0.0402301,5583
87.34014893,-25.34654999,0.0397131,5583
86.85518646,-25.57198906,0.0438767,5583
85.78510284,-25.93751907,0.0382689,5326
101.20464325,-27.63861084,0.0067997,147
101.92880249,-26.7543602,0.0072967,147
101.84757996,-26.73625946,0.005946,147
102.33322906,-26.44123077,0.008030500000000001,147
100.67207336,-27.45948982,0.0074737,147
101.02903748,-27.17536926,0.0069506,147
101.35820007,-26.66012955,0.0070771,147
101.09382629,-26.10884094,0.0086691,147
101.59169769,-26.10872078,0.008314700000000001,147
95.93338776,-23.40819931,0.040088699999999984,10144
95.70572662,-23.27325058,0.0387619,10144
95.52876282,-23.37066078,0.0383155,10144
95.63970947,-23.29491043,0.038141,10144
95.79782104,-23.02795029,0.0393534,10144
95.71118927,-22.96581078,0.038312300000000014,10144
71.40248108,-16.22436905,0.0336945,1553
71.39611816,-16.0213604,0.0345105,1553
71.80583954,-15.92313957,0.0361917,1553
125.81835175,4.02268982,0.0300907,8043
125.59017944,4.05463982,0.0318202,8043
125.73265839,4.12173986,0.0291826,8043
125.67369843,4.32786989,0.029647700000000006,8043
125.8780365,4.29956007,0.0283243,8043
125.74017334,4.38570976,0.029328500000000007,8043
71.02690887,-16.07729912,0.0359469,1553
71.15598297,-15.923250199999998,0.0348422,1553
70.9719696,-15.95011044,0.0377789,1553
70.93919373,-15.81665039,0.038861300000000015,1553
71.30706024,-15.88759041,0.034435,1553
71.29810333,-15.87001991,0.0358749,1553
71.26743317,-15.82201958,0.034590699999999995,1553
71.53016663,-15.82114983,0.0351726,1553
70.77607727,-15.71430016,0.0392479,1553
70.80388641,-15.70287991,0.0372015,1553
70.814888,-15.54854965,0.0368912,1553
68.88504791,-13.55644035,0.0335897,1942
68.69465637,-13.48462963,0.0330523,1942
68.77902222,-13.39430046,0.0314168,1942
68.96681976,-13.3297596,0.0341907,1942
69.39724731,-13.43593025,0.0332394,1942
69.20120239,-13.25829983,0.0323848,1942
63.94042969,-13.48771954,0.0300985,4184
63.50614166,-13.38990974,0.0304264,4184
63.78189087,-13.22517014,0.0304378,4184
63.77111053,-13.23211956,0.0298041,4184
63.73363876,-13.19167042,0.0265391,4184
63.78096008,-13.12886047,0.031551,4184
63.64999008,-13.17479038,0.0299449,4184
63.53096008,-13.15651035,0.0283821,4184
68.27735901,-13.59926033,0.032967800000000005,1942
68.32790375,-13.51315022,0.031895,1942
68.22054291,-13.37596989,0.0318191,1942
68.48773193,-13.46245003,0.0321947,1942
68.54345703,-13.36999989,0.034605800000000006,1942
68.78618622,-13.31015015,0.0343504,1942
68.79618835,-13.24435997,0.035043800000000014,1942
68.37905121,-13.37944031,0.034162599999999994,1942
68.4281311,-13.33992004,0.033806699999999995,1942
68.40766907,-13.26196003,0.0326258,1942
68.42302704,-13.17022991,0.0322258,1942
68.32050323,-13.15176964,0.032397,1942
67.68792725,-12.6273098,0.0309092,8510
67.88773346,-12.46308041,0.031046,8510
67.81890106,-12.45506954,0.0306745,8510
67.80745697,-12.4333601,0.0320444,8510
67.4469223,-12.50450039,0.0325576,8510
67.8664093,-12.29973984,0.0293947,8510
67.73739624,-12.01587963,0.0290812,8510
66.88683319,-12.16022968,0.0334656,3151
66.82401276,-12.11581039,0.0324506,3151
67.06832886,-12.15460014,0.0335525,3151
66.93679047,-12.03378963,0.0302755,3151
66.75586700000001,-12.05945969,0.0326991,3151
66.72814178,-11.98571014,0.0314614,3151
68.01487732,-6.34364986,0.0163967,262
68.20706177,-6.02531004,0.0148995,262
67.71508026,-5.79828978,0.014281899999999997,262
67.96726227,-5.75689983,0.0135869,262
68.051651,-5.37769985,0.0134808,262
67.99417877,-5.36970997,0.0145564,262
67.07700348,-5.17877007,0.0139569,1267
67.51764679,-5.0099802,0.0136987,1267
68.12683868,-5.15524006,0.015191899999999996,262
68.04325867,-5.13659,0.015573599999999996,262
67.95813751,-5.09441996,0.016881900000000002,262
67.91609192,-5.08612013,0.015407399999999996,262
67.92391968,-5.06029987,0.016461,262
67.81591034,-4.95089006,0.0162384,262
67.67828369,-4.87025023,0.0131782,1267
68.01289368,-4.45993996,0.0142541,1267
68.18789673,-4.37239981,0.0142308,1267
68.27481842,-4.29745007,0.014009,1267
68.71611786,-4.36522007,0.016562,1267
68.35553741,-4.26540995,0.014807399999999997,1267
68.30467224,-4.17246008,0.016389599999999997,1267
67.34091187,-4.75977993,0.0143678,1267
68.0349884,-4.21193981,0.0148672,1267
69.28159332,-2.30464005,0.0292361,1364
69.33712006,-2.24170995,0.029327099999999995,1364
69.16793059999999,-2.2904501,0.0320108,1364
69.53546143,-2.15280008,0.030151,1364
69.51750183,-2.0490799,0.0292903,1364
68.79683685,-2.36889005,0.030729900000000008,1364
68.97447968,-2.23406005,0.0310765,1364
68.99143982,-2.04454994,0.0308563,1364
69.29705811,-1.85257995,0.0288785,1364
67.6592865,-0.30417001,0.0116248,323
74.40791321,-5.01225996,0.0125854,267
74.23473358,-4.86574984,0.0129047,267
74.24846649,-4.75684977,0.0130547,267
73.35254669,-4.79262018,0.0140127,267
73.82008362,-4.65266991,0.0129721,267
74.08641815,-4.43697023,0.0131071,267
77.7412262,-1.33870006,0.027092200000000004,2723
77.77655792,-1.07950997,0.0282956,2723
72.98312378,-3.92990994,0.0152627,623
72.92298126,-3.80935001,0.015787799999999998,623
73.76409912,-4.10107994,0.0126794,267
72.62055206,-3.52136993,0.0148507,623
72.46904755,-3.40682006,0.0143905,623
73.10492706,-3.56553006,0.0150043,623
73.18553162,-3.21590996,0.0155884,623
73.08245087,-3.10580993,0.0143525,623
73.12980652,-3.10609007,0.0145969,623
72.86096954,-3.12203002,0.015318,623
72.66078949,-3.14218998,0.0139204,623
73.07350922,-3.02445006,0.013041999999999998,623
73.14292908,-2.94921994,0.0151267,623
72.89765167,-2.62315011,0.0157874,623
72.42759705,-2.76049995,0.015207900000000003,623
72.90136719,-2.56018996,0.0147173,623
74.38635254,-1.12278998,0.0144146,865
74.84763336,-1.15926003,0.0152611,865
77.53851318,-0.94635999,0.0267403,2723
77.2681427,-0.84781998,0.0254378,2723
77.28952026,-0.69588,0.0259178,2723
77.56040192,-0.71982002,0.026503500000000003,2723
77.59406281,-0.73089999,0.0286642,2723
77.54399872,-0.71916002,0.0261865,2723
77.48355103,-0.47982001,0.028447900000000005,2723
77.20932007,-0.58701003,0.0259258,2723
74.69502258,-0.88437003,0.0140805,865
74.37333679,-0.86150998,0.0144137,865
74.8052063,-0.58875,0.0139053,865
74.631073,-0.5746600000000001,0.013815,865
74.63867188,-0.55321997,0.0137084,865
74.72753143,-0.48890999,0.014630100000000004,865
74.68343353,-0.47825,0.0156392,865
74.66026306,-0.29109001,0.0169749,865
74.56037903,-0.17276999,0.0158558,865
74.48602295,-0.12578,0.016274200000000003,865
74.89431,-0.26041001,0.013853,865
78.88176727,6.03049994,0.0290368,2155
79.0591507,6.1070199,0.0309569,2155
79.32460022,6.13705015,0.032279,2155
79.63368988,6.38381004,0.0328147,2155
79.42907715,6.51554012,0.0335501,2155
78.72106171,6.25118017,0.0298462,2155
78.96861267,6.3039999,0.0307012,2155
78.89936066,6.2651701,0.0291599,2155
78.94905853,6.32290983,0.0287608,2155
78.66194916,6.46029997,0.0298678,2155
79.07116699,6.31926012,0.0328232,2155
79.10565948,6.34181976,0.0291374,2155
79.12082672,6.40235996,0.024971,2155
79.15473938,6.44800997,0.029081400000000007,2155
79.19586945,6.49825001,0.0240424,2155
79.05716705,6.4476099,0.0223163,2155
79.15157318,6.48858023,0.0311212,2155
79.17298126,6.49377012,0.0326615,2155
79.14827728,6.50458002,0.0237947,2155
79.39737701,6.59463978,0.0279128,2155
79.22944641,6.55265999,0.0322926,2155
79.19242096,6.62271023,0.0265585,2155
78.52881622,6.52072001,0.0297682,2155
79.34544373,6.87738991,0.026911,2155
79.29089355,6.92741013,0.0279997,2155
79.41265869,7.01332998,0.0265421,2155
56.64973068,-4.45319986,0.0120442,273
51.57464981,-4.7354002,0.0200378,5469
51.4856987,-4.33296013,0.0188575,5469
51.70901108,-4.36679983,0.0195488,5469
51.56378937,-4.31764984,0.0187055,5469
51.60863113,-4.20949984,0.018746,5469
51.41299057,-4.1249299,0.0198792,5469
56.51279831,-4.13810015,0.0133609,273
56.4296608,-4.09157991,0.012809,273
56.52985001,-4.06920004,0.0126274,273
56.61355972,-3.96879005,0.0126021,273
56.54489899,-3.96794009,0.0138678,273
56.74135971,-3.4614799,0.012763,273
56.5138092,-3.20905995,0.012511,273
64.70565033,2.35759997,0.0145908,659
64.03671265,2.07705998,0.0116239,659
64.35534668,2.37108994,0.0119231,659
64.32913208,2.43331003,0.0116124,659
64.21357727,2.57211995,0.0109362,659
64.14292908,2.75906992,0.0108676,659
63.59761047,2.73149991,0.0108132,659
51.24663925,-4.12752008,0.0192292,5469
59.67485046,6.60484982,0.0199441,2201
67.38419342,0.21170001,0.0116911,323
68.02561951,0.56743997,0.0123636,323
67.66636658,0.66167998,0.0120958,323
67.68934631,0.86368001,0.0124258,323
67.9805603,1.19910002,0.0115909,323
65.18106079,2.32595992,0.012767,659
64.92305756,2.35983992,0.0121748,659
64.90805817,2.40992999,0.012101100000000002,659
65.23261261,2.63348007,0.0129707,659
64.66726685,2.5608201,0.0105521,659
64.83705902,2.59739995,0.0137428,659
64.73090363,3.03302002,0.0114125,659
64.77784729,3.18901992,0.0125899,659
59.92205048,6.555270200000002,0.017051900000000002,2201
59.8494606,6.67933989,0.0171502,2201
59.8213501,6.68717003,0.0187366,2201
59.85467911,6.69797993,0.0186239,2201
59.83736038,6.76440001,0.0187168,2201
71.35659027,18.41805077,0.0152839,975
71.25659943,18.6180191,0.015741599999999998,975
70.91298676,18.52375031,0.0158816,975
70.71504211,18.55456924,0.015877600000000002,975
70.67693329,18.58340073,0.0155434,975
70.68193817,18.61981964,0.0159901,975
70.84282684,18.70742035,0.016593200000000002,975
71.62399292,18.4609108,0.0152225,975
181.98921204,-30.33946991,0.0077854,132
181.80905151,-30.02465057,0.006895699999999999,132
181.4526062,-29.97191048,0.0086872,132
181.66989136,-29.76021004,0.0073817,132
181.47294617,-29.29207993,0.008526,132
182.55912781,-29.73681068,0.008151,132
177.22862244,-30.17354965,0.0065612,36
176.63540649,-30.09906006,0.006716800000000001,36
177.30506897,-29.27673912,0.0067351,36
177.75743103,-28.80620956,0.007147399999999998,36
178.3502655,-28.55315971,0.0067876,36
177.62666321,-28.87228012,0.0066574,36
192.86151123,-26.80801964,0.0124476,352
192.61938477,-26.84262085,0.0116127,352
